object_id,api_supplier_risk,campaign_flag,client_type,criticality,deviation_type,dosage_form,dosage_specialization,due_date,equipment_type,expiry_date,lab_id,line,line_id,market,material_type,planned_qty,plant,priority,product_code,requested_qty,sample_type,supplier_risk,uom
MO00644,,,,,,,,2023-10-17T08:00:00,,,,,,FR,,,,,,37356,,,
MO00645,,,,,,,,2024-02-25T08:00:00,,,,,,PT,,,,,,71040,,,
MO00646,,,,,,,,2023-12-12T08:00:00,,,,,,PT,,,,,,46836,,,
MO00647,,,,,,,,2023-04-02T08:00:00,,,,,,IT,,,,,,76635,,,
MO00648,,,,,,,,2023-07-31T08:00:00,,,,,,ES,,,,,,21441,,,
MO00649,,,,,,,,2024-10-19T08:00:00,,,,,,ES,,,,,,92207,,,
MO00650,,,,,,,,2023-11-08T08:00:00,,,,,,IT,,,,,,60302,,,
MO00651,,,,,,,,2023-08-25T08:00:00,,,,,,IT,,,,,,52590,,,
MO00652,,,,,,,,2024-06-23T08:00:00,,,,,,ES,,,,,,97805,,,
MO00653,,,,,,,,2024-10-23T08:00:00,,,,,,UK,,,,,,53997,,,
MO00654,,,,,,,,2024-04-03T08:00:00,,,,,,DE,,,,,,79126,,,
MO00655,,,,,,,,2024-12-18T08:00:00,,,,,,FR,,,,,,94973,,,
MO00656,,,,,,,,2023-10-28T08:00:00,,,,,,UK,,,,,,67072,,,
MO00657,,,,,,,,2023-09-25T08:00:00,,,,,,FR,,,,,,33328,,,
MO00658,,,,,,,,2023-06-05T08:00:00,,,,,,DE,,,,,,91379,,,
MO00659,,,,,,,,2023-10-04T08:00:00,,,,,,FR,,,,,,76529,,,
MO00660,,,,,,,,2024-11-13T08:00:00,,,,,,DE,,,,,,36228,,,
MO00661,,,,,,,,2023-10-04T08:00:00,,,,,,IT,,,,,,8071,,,
MO00662,,,,,,,,2023-08-10T08:00:00,,,,,,IT,,,,,,49647,,,
MO00663,,,,,,,,2024-04-01T08:00:00,,,,,,IT,,,,,,85376,,,
MO00664,,,,,,,,2024-06-03T08:00:00,,,,,,PT,,,,,,54077,,,
MO00665,,,,,,,,2024-10-03T08:00:00,,,,,,DE,,,,,,34898,,,
MO00666,,,,,,,,2024-11-19T08:00:00,,,,,,ES,,,,,,55170,,,
MO00667,,,,,,,,2023-08-12T08:00:00,,,,,,PT,,,,,,18594,,,
MO00668,,,,,,,,2024-02-23T08:00:00,,,,,,PT,,,,,,39457,,,
MO00669,,,,,,,,2023-09-24T08:00:00,,,,,,PT,,,,,,84869,,,
MO00670,,,,,,,,2024-06-09T08:00:00,,,,,,FR,,,,,,21717,,,
MO00671,,,,,,,,2023-05-01T08:00:00,,,,,,IT,,,,,,57001,,,
MO00672,,,,,,,,2024-10-29T08:00:00,,,,,,IT,,,,,,33536,,,
MO00673,,,,,,,,2024-07-20T08:00:00,,,,,,PT,,,,,,41839,,,
MO00674,,,,,,,,2024-05-14T08:00:00,,,,,,ES,,,,,,20786,,,
MO00675,,,,,,,,2024-01-12T08:00:00,,,,,,FR,,,,,,24499,,,
MO00676,,,,,,,,2023-12-29T08:00:00,,,,,,ES,,,,,,27866,,,
MO00677,,,,,,,,2024-07-14T08:00:00,,,,,,IT,,,,,,44965,,,
MO00678,,,,,,,,2023-09-01T08:00:00,,,,,,ES,,,,,,50785,,,
MO00679,,,,,,,,2024-04-18T08:00:00,,,,,,FR,,,,,,45324,,,
MO00680,,,,,,,,2024-11-13T08:00:00,,,,,,UK,,,,,,11796,,,
MO00681,,,,,,,,2024-10-11T08:00:00,,,,,,IT,,,,,,34737,,,
MO00682,,,,,,,,2024-11-01T08:00:00,,,,,,PT,,,,,,19127,,,
MO00683,,,,,,,,2024-07-23T08:00:00,,,,,,PT,,,,,,5737,,,
MO00684,,,,,,,,2023-11-05T08:00:00,,,,,,DE,,,,,,50997,,,
MO00685,,,,,,,,2024-03-06T08:00:00,,,,,,FR,,,,,,9602,,,
MO00686,,,,,,,,2024-11-03T08:00:00,,,,,,ES,,,,,,85012,,,
MO00687,,,,,,,,2023-10-13T08:00:00,,,,,,PT,,,,,,98587,,,
MO00688,,,,,,,,2024-03-10T08:00:00,,,,,,PT,,,,,,86955,,,
MO00689,,,,,,,,2024-06-11T08:00:00,,,,,,ES,,,,,,12225,,,
MO00690,,,,,,,,2023-10-22T08:00:00,,,,,,PT,,,,,,80067,,,
MO00691,,,,,,,,2024-01-12T08:00:00,,,,,,PT,,,,,,33127,,,
MO00692,,,,,,,,2023-05-11T08:00:00,,,,,,ES,,,,,,57595,,,
MO00693,,,,,,,,2023-08-04T08:00:00,,,,,,IT,,,,,,64393,,,
MO00694,,,,,,,,2023-06-17T08:00:00,,,,,,FR,,,,,,71962,,,
MO00695,,,,,,,,2024-01-25T08:00:00,,,,,,ES,,,,,,64765,,,
MO00696,,,,,,,,2023-10-03T08:00:00,,,,,,ES,,,,,,19828,,,
MO00697,,,,,,,,2024-04-15T08:00:00,,,,,,DE,,,,,,78333,,,
MO00698,,,,,,,,2024-09-27T08:00:00,,,,,,DE,,,,,,64083,,,
MO00699,,,,,,,,2024-08-23T08:00:00,,,,,,IT,,,,,,97596,,,
MO00700,,,,,,,,2023-10-07T08:00:00,,,,,,ES,,,,,,6571,,,
MO00701,,,,,,,,2023-06-20T08:00:00,,,,,,FR,,,,,,12943,,,
MO00702,,,,,,,,2023-02-03T08:00:00,,,,,,FR,,,,,,38957,,,
MO00703,,,,,,,,2023-09-15T08:00:00,,,,,,ES,,,,,,68804,,,
MO00704,,,,,,,,2024-08-25T08:00:00,,,,,,UK,,,,,,25992,,,
MO00705,,,,,,,,2024-10-19T08:00:00,,,,,,ES,,,,,,46835,,,
MO00706,,,,,,,,2023-12-26T08:00:00,,,,,,UK,,,,,,87355,,,
MO00707,,,,,,,,2023-09-02T08:00:00,,,,,,UK,,,,,,45406,,,
MO00708,,,,,,,,2023-10-24T08:00:00,,,,,,ES,,,,,,23698,,,
MO00709,,,,,,,,2024-06-14T08:00:00,,,,,,UK,,,,,,58491,,,
MO00710,,,,,,,,2023-02-04T08:00:00,,,,,,DE,,,,,,6237,,,
MO00711,,,,,,,,2023-02-06T08:00:00,,,,,,PT,,,,,,42828,,,
MO00712,,,,,,,,2024-05-04T08:00:00,,,,,,DE,,,,,,36992,,,
MO00713,,,,,,,,2023-11-18T08:00:00,,,,,,PT,,,,,,18233,,,
MO00714,,,,,,,,2024-09-19T08:00:00,,,,,,ES,,,,,,20324,,,
MO00715,,,,,,,,2024-05-23T08:00:00,,,,,,DE,,,,,,74305,,,
MO00716,,,,,,,,2024-04-04T08:00:00,,,,,,UK,,,,,,34387,,,
MO00717,,,,,,,,2023-09-25T08:00:00,,,,,,ES,,,,,,59028,,,
MO00718,,,,,,,,2024-02-15T08:00:00,,,,,,DE,,,,,,10242,,,
MO00719,,,,,,,,2023-03-09T08:00:00,,,,,,ES,,,,,,31472,,,
MO00720,,,,,,,,2024-05-18T08:00:00,,,,,,ES,,,,,,50800,,,
MO00721,,,,,,,,2024-08-31T08:00:00,,,,,,FR,,,,,,35540,,,
MO00722,,,,,,,,2023-08-10T08:00:00,,,,,,DE,,,,,,32007,,,
MO00723,,,,,,,,2023-05-27T08:00:00,,,,,,IT,,,,,,79086,,,
MO00724,,,,,,,,2023-09-20T08:00:00,,,,,,PT,,,,,,27342,,,
MO00725,,,,,,,,2024-03-24T08:00:00,,,,,,FR,,,,,,21165,,,
MO00726,,,,,,,,2024-04-03T08:00:00,,,,,,IT,,,,,,20559,,,
MO00727,,,,,,,,2024-09-15T08:00:00,,,,,,FR,,,,,,83352,,,
MO00728,,,,,,,,2024-08-16T08:00:00,,,,,,IT,,,,,,96343,,,
MO00729,,,,,,,,2024-05-24T08:00:00,,,,,,ES,,,,,,91395,,,
MO00730,,,,,,,,2024-08-22T08:00:00,,,,,,DE,,,,,,45336,,,
MO00731,,,,,,,,2023-11-28T08:00:00,,,,,,ES,,,,,,42642,,,
MO00732,,,,,,,,2023-10-10T08:00:00,,,,,,FR,,,,,,90160,,,
MO00733,,,,,,,,2023-07-09T08:00:00,,,,,,FR,,,,,,50098,,,
MO00734,,,,,,,,2023-12-19T08:00:00,,,,,,UK,,,,,,17925,,,
MO00735,,,,,,,,2023-06-24T08:00:00,,,,,,IT,,,,,,11406,,,
MO00736,,,,,,,,2024-11-10T08:00:00,,,,,,FR,,,,,,92995,,,
MO00737,,,,,,,,2024-06-21T08:00:00,,,,,,FR,,,,,,44444,,,
MO00738,,,,,,,,2024-07-23T08:00:00,,,,,,DE,,,,,,56959,,,
MO00739,,,,,,,,2023-06-15T08:00:00,,,,,,IT,,,,,,79408,,,
MO00740,,,,,,,,2024-08-17T08:00:00,,,,,,IT,,,,,,16220,,,
MO00741,,,,,,,,2023-04-14T08:00:00,,,,,,DE,,,,,,51443,,,
MO00742,,,,,,,,2023-03-27T08:00:00,,,,,,FR,,,,,,66224,,,
MO00743,,,,,,,,2024-01-25T08:00:00,,,,,,FR,,,,,,97110,,,
MO00744,,,,,,,,2024-05-07T08:00:00,,,,,,UK,,,,,,81184,,,
MO00745,,,,,,,,2024-08-08T08:00:00,,,,,,PT,,,,,,64919,,,
MO00746,,,,,,,,2024-08-25T08:00:00,,,,,,UK,,,,,,7119,,,
MO00747,,,,,,,,2024-11-10T08:00:00,,,,,,IT,,,,,,71350,,,
MO00748,,,,,,,,2024-05-13T08:00:00,,,,,,DE,,,,,,18123,,,
MO00749,,,,,,,,2024-05-27T08:00:00,,,,,,PT,,,,,,59787,,,
MO00750,,,,,,,,2023-09-17T08:00:00,,,,,,PT,,,,,,90133,,,
MO00751,,,,,,,,2024-04-20T08:00:00,,,,,,PT,,,,,,33260,,,
MO00752,,,,,,,,2024-09-06T08:00:00,,,,,,PT,,,,,,33858,,,
MO00753,,,,,,,,2024-09-22T08:00:00,,,,,,DE,,,,,,82968,,,
MO00754,,,,,,,,2024-06-17T08:00:00,,,,,,UK,,,,,,48160,,,
MO00755,,,,,,,,2023-06-14T08:00:00,,,,,,FR,,,,,,8909,,,
MO00756,,,,,,,,2023-12-21T08:00:00,,,,,,ES,,,,,,31992,,,
MO00757,,,,,,,,2023-04-04T08:00:00,,,,,,FR,,,,,,20903,,,
MO00758,,,,,,,,2023-05-09T08:00:00,,,,,,DE,,,,,,75827,,,
MO00759,,,,,,,,2024-04-02T08:00:00,,,,,,ES,,,,,,38995,,,
MO00760,,,,,,,,2023-05-02T08:00:00,,,,,,PT,,,,,,87881,,,
MO00761,,,,,,,,2024-09-23T08:00:00,,,,,,FR,,,,,,74977,,,
MO00762,,,,,,,,2023-10-07T08:00:00,,,,,,UK,,,,,,34771,,,
MO00763,,,,,,,,2024-07-20T08:00:00,,,,,,ES,,,,,,32741,,,
MO00764,,,,,,,,2024-12-06T08:00:00,,,,,,IT,,,,,,31070,,,
MO00765,,,,,,,,2023-06-18T08:00:00,,,,,,DE,,,,,,80341,,,
MO00766,,,,,,,,2024-12-20T08:00:00,,,,,,FR,,,,,,47406,,,
MO00767,,,,,,,,2023-11-12T08:00:00,,,,,,UK,,,,,,22609,,,
MO00768,,,,,,,,2024-06-13T08:00:00,,,,,,PT,,,,,,30799,,,
MO00769,,,,,,,,2023-03-17T08:00:00,,,,,,UK,,,,,,19643,,,
MO00770,,,,,,,,2024-05-20T08:00:00,,,,,,DE,,,,,,18036,,,
MO00771,,,,,,,,2024-08-22T08:00:00,,,,,,IT,,,,,,29437,,,
MO00772,,,,,,,,2023-05-18T08:00:00,,,,,,DE,,,,,,97000,,,
MO00773,,,,,,,,2024-11-26T08:00:00,,,,,,ES,,,,,,37765,,,
MO00774,,,,,,,,2024-03-27T08:00:00,,,,,,ES,,,,,,14262,,,
MO00775,,,,,,,,2023-10-31T08:00:00,,,,,,DE,,,,,,10487,,,
MO00776,,,,,,,,2024-10-20T08:00:00,,,,,,ES,,,,,,34859,,,
MO00777,,,,,,,,2024-12-04T08:00:00,,,,,,UK,,,,,,66362,,,
MO00778,,,,,,,,2023-05-29T08:00:00,,,,,,IT,,,,,,21960,,,
MO00779,,,,,,,,2024-08-22T08:00:00,,,,,,ES,,,,,,74244,,,
MO00780,,,,,,,,2024-10-19T08:00:00,,,,,,ES,,,,,,62244,,,
MO00781,,,,,,,,2023-10-08T08:00:00,,,,,,ES,,,,,,41250,,,
MO00782,,,,,,,,2023-04-22T08:00:00,,,,,,PT,,,,,,82077,,,
MO00783,,,,,,,,2024-11-23T08:00:00,,,,,,ES,,,,,,44851,,,
MO00784,,,,,,,,2023-04-12T08:00:00,,,,,,PT,,,,,,24278,,,
MO00785,,,,,,,,2023-05-25T08:00:00,,,,,,PT,,,,,,80558,,,
MO00786,,,,,,,,2024-02-19T08:00:00,,,,,,FR,,,,,,5010,,,
MO00787,,,,,,,,2023-11-21T08:00:00,,,,,,FR,,,,,,38261,,,
MO00788,,,,,,,,2023-12-20T08:00:00,,,,,,ES,,,,,,74224,,,
MO00789,,,,,,,,2024-12-15T08:00:00,,,,,,ES,,,,,,14066,,,
MO00790,,,,,,,,2023-11-25T08:00:00,,,,,,IT,,,,,,59996,,,
MO00791,,,,,,,,2024-01-14T08:00:00,,,,,,UK,,,,,,15362,,,
MO00792,,,,,,,,2024-10-19T08:00:00,,,,,,ES,,,,,,84330,,,
MO00793,,,,,,,,2024-01-04T08:00:00,,,,,,DE,,,,,,69812,,,
MO00794,,,,,,,,2023-04-29T08:00:00,,,,,,IT,,,,,,74058,,,
MO00795,,,,,,,,2023-09-22T08:00:00,,,,,,ES,,,,,,89863,,,
MO00796,,,,,,,,2023-04-19T08:00:00,,,,,,DE,,,,,,34113,,,
MO00797,,,,,,,,2023-08-07T08:00:00,,,,,,DE,,,,,,34217,,,
MO00798,,,,,,,,2023-05-07T08:00:00,,,,,,PT,,,,,,34125,,,
MO00799,,,,,,,,2023-09-25T08:00:00,,,,,,DE,,,,,,81658,,,
MO00800,,,,,,,,2024-07-13T08:00:00,,,,,,PT,,,,,,22588,,,
MO00801,,,,,,,,2023-07-10T08:00:00,,,,,,UK,,,,,,25279,,,
MO00802,,,,,,,,2024-10-16T08:00:00,,,,,,FR,,,,,,53107,,,
MO00803,,,,,,,,2023-11-10T08:00:00,,,,,,IT,,,,,,36746,,,
MO00804,,,,,,,,2023-07-21T08:00:00,,,,,,UK,,,,,,67690,,,
MO00805,,,,,,,,2023-11-03T08:00:00,,,,,,IT,,,,,,26800,,,
MO00806,,,,,,,,2024-09-30T08:00:00,,,,,,IT,,,,,,18651,,,
MO00807,,,,,,,,2024-09-07T08:00:00,,,,,,UK,,,,,,35597,,,
MO00808,,,,,,,,2023-12-22T08:00:00,,,,,,ES,,,,,,60130,,,
MO00809,,,,,,,,2024-12-21T08:00:00,,,,,,FR,,,,,,63173,,,
MO00810,,,,,,,,2023-02-05T08:00:00,,,,,,IT,,,,,,31109,,,
MO00811,,,,,,,,2023-06-18T08:00:00,,,,,,PT,,,,,,67310,,,
MO00812,,,,,,,,2023-02-10T08:00:00,,,,,,UK,,,,,,38025,,,
MO00813,,,,,,,,2023-11-20T08:00:00,,,,,,FR,,,,,,56904,,,
MO00814,,,,,,,,2023-02-12T08:00:00,,,,,,PT,,,,,,10292,,,
MO00815,,,,,,,,2024-12-11T08:00:00,,,,,,UK,,,,,,26646,,,
MO00816,,,,,,,,2023-11-21T08:00:00,,,,,,DE,,,,,,91729,,,
MO00817,,,,,,,,2023-11-02T08:00:00,,,,,,ES,,,,,,61557,,,
MO00818,,,,,,,,2024-12-17T08:00:00,,,,,,UK,,,,,,87414,,,
MO00819,,,,,,,,2024-05-09T08:00:00,,,,,,IT,,,,,,92723,,,
MO00820,,,,,,,,2023-04-07T08:00:00,,,,,,IT,,,,,,52948,,,
MO00821,,,,,,,,2024-06-09T08:00:00,,,,,,IT,,,,,,24133,,,
MO00822,,,,,,,,2023-12-17T08:00:00,,,,,,UK,,,,,,70437,,,
MO00823,,,,,,,,2024-09-13T08:00:00,,,,,,FR,,,,,,25583,,,
MO00824,,,,,,,,2023-08-27T08:00:00,,,,,,ES,,,,,,22272,,,
MO00825,,,,,,,,2023-12-29T08:00:00,,,,,,UK,,,,,,55257,,,
MO00826,,,,,,,,2024-04-20T08:00:00,,,,,,UK,,,,,,48523,,,
MO00827,,,,,,,,2023-05-22T08:00:00,,,,,,DE,,,,,,38882,,,
MO00828,,,,,,,,2023-08-19T08:00:00,,,,,,DE,,,,,,81887,,,
MO00829,,,,,,,,2023-04-15T08:00:00,,,,,,ES,,,,,,9089,,,
MO00830,,,,,,,,2024-10-23T08:00:00,,,,,,UK,,,,,,53247,,,
MO00831,,,,,,,,2024-08-26T08:00:00,,,,,,ES,,,,,,33670,,,
MO00832,,,,,,,,2023-02-12T08:00:00,,,,,,FR,,,,,,38289,,,
MO00833,,,,,,,,2024-09-20T08:00:00,,,,,,FR,,,,,,11185,,,
MO00834,,,,,,,,2024-12-20T08:00:00,,,,,,FR,,,,,,23105,,,
MO00835,,,,,,,,2023-12-13T08:00:00,,,,,,PT,,,,,,34347,,,
MO00836,,,,,,,,2023-11-05T08:00:00,,,,,,FR,,,,,,55617,,,
MO00837,,,,,,,,2024-02-27T08:00:00,,,,,,DE,,,,,,53431,,,
MO00838,,,,,,,,2023-02-23T08:00:00,,,,,,IT,,,,,,31264,,,
MO00839,,,,,,,,2023-03-17T08:00:00,,,,,,PT,,,,,,90199,,,
MO00840,,,,,,,,2024-09-06T08:00:00,,,,,,IT,,,,,,60888,,,
MO00841,,,,,,,,2023-03-26T08:00:00,,,,,,DE,,,,,,77009,,,
MO00842,,,,,,,,2024-10-18T08:00:00,,,,,,UK,,,,,,42605,,,
MO00843,,,,,,,,2024-03-06T08:00:00,,,,,,DE,,,,,,7477,,,
MO00844,,,,,,,,2023-12-15T08:00:00,,,,,,IT,,,,,,44504,,,
MO00845,,,,,,,,2023-04-09T08:00:00,,,,,,IT,,,,,,53340,,,
MO00846,,,,,,,,2023-05-07T08:00:00,,,,,,DE,,,,,,65696,,,
MO00847,,,,,,,,2024-09-13T08:00:00,,,,,,IT,,,,,,91911,,,
MO00848,,,,,,,,2023-09-25T08:00:00,,,,,,FR,,,,,,96019,,,
MO00849,,,,,,,,2023-06-20T08:00:00,,,,,,ES,,,,,,6657,,,
MO00850,,,,,,,,2023-08-26T08:00:00,,,,,,PT,,,,,,70980,,,
MO00851,,,,,,,,2024-12-04T08:00:00,,,,,,DE,,,,,,80775,,,
MO00852,,,,,,,,2023-10-31T08:00:00,,,,,,FR,,,,,,75300,,,
MO00853,,,,,,,,2024-01-01T08:00:00,,,,,,DE,,,,,,48474,,,
MO00854,,,,,,,,2023-12-14T08:00:00,,,,,,ES,,,,,,67299,,,
MO00855,,,,,,,,2024-10-24T08:00:00,,,,,,UK,,,,,,27471,,,
MO00856,,,,,,,,2023-06-25T08:00:00,,,,,,UK,,,,,,72511,,,
MO00857,,,,,,,,2023-08-19T08:00:00,,,,,,PT,,,,,,7654,,,
MO00858,,,,,,,,2024-09-16T08:00:00,,,,,,UK,,,,,,68946,,,
MO00859,,,,,,,,2023-11-01T08:00:00,,,,,,UK,,,,,,40890,,,
MO00860,,,,,,,,2023-02-10T08:00:00,,,,,,ES,,,,,,11863,,,
MO00861,,,,,,,,2024-01-02T08:00:00,,,,,,ES,,,,,,5481,,,
MO00862,,,,,,,,2024-09-12T08:00:00,,,,,,IT,,,,,,74527,,,
MO00863,,,,,,,,2024-10-03T08:00:00,,,,,,IT,,,,,,67138,,,
MO00864,,,,,,,,2024-04-17T08:00:00,,,,,,ES,,,,,,34387,,,
MO00865,,,,,,,,2024-02-20T08:00:00,,,,,,DE,,,,,,84855,,,
MO00866,,,,,,,,2023-06-17T08:00:00,,,,,,DE,,,,,,44514,,,
MO00867,,,,,,,,2023-05-28T08:00:00,,,,,,UK,,,,,,25037,,,
MO00868,,,,,,,,2024-03-22T08:00:00,,,,,,IT,,,,,,81329,,,
MO00869,,,,,,,,2024-10-13T08:00:00,,,,,,UK,,,,,,73606,,,
MO00870,,,,,,,,2024-06-26T08:00:00,,,,,,FR,,,,,,96105,,,
MO00871,,,,,,,,2024-06-12T08:00:00,,,,,,IT,,,,,,78893,,,
MO00872,,,,,,,,2024-09-16T08:00:00,,,,,,PT,,,,,,64482,,,
MO00873,,,,,,,,2024-06-26T08:00:00,,,,,,FR,,,,,,43457,,,
MO00874,,,,,,,,2024-04-17T08:00:00,,,,,,DE,,,,,,86227,,,
MO00875,,,,,,,,2024-05-30T08:00:00,,,,,,FR,,,,,,52297,,,
MO00876,,,,,,,,2024-12-12T08:00:00,,,,,,FR,,,,,,21851,,,
MO00877,,,,,,,,2023-04-27T08:00:00,,,,,,FR,,,,,,99995,,,
MO00878,,,,,,,,2024-12-19T08:00:00,,,,,,DE,,,,,,21602,,,
MO00879,,,,,,,,2024-02-03T08:00:00,,,,,,IT,,,,,,9368,,,
MO00880,,,,,,,,2024-09-29T08:00:00,,,,,,UK,,,,,,64989,,,
MO00881,,,,,,,,2023-04-11T08:00:00,,,,,,DE,,,,,,76688,,,
MO00882,,,,,,,,2023-12-23T08:00:00,,,,,,DE,,,,,,64930,,,
MO00883,,,,,,,,2023-02-24T08:00:00,,,,,,PT,,,,,,20668,,,
MO00884,,,,,,,,2024-02-12T08:00:00,,,,,,ES,,,,,,15136,,,
MO00885,,,,,,,,2024-05-15T08:00:00,,,,,,DE,,,,,,45423,,,
MO00886,,,,,,,,2023-08-02T08:00:00,,,,,,DE,,,,,,13322,,,
MO00887,,,,,,,,2024-06-16T08:00:00,,,,,,DE,,,,,,53657,,,
MO00888,,,,,,,,2024-12-25T08:00:00,,,,,,FR,,,,,,67488,,,
MO00889,,,,,,,,2024-08-06T08:00:00,,,,,,PT,,,,,,96388,,,
MO00890,,,,,,,,2023-03-10T08:00:00,,,,,,DE,,,,,,71979,,,
MO00891,,,,,,,,2023-06-30T08:00:00,,,,,,UK,,,,,,12473,,,
MO00892,,,,,,,,2023-09-16T08:00:00,,,,,,ES,,,,,,94571,,,
MO00893,,,,,,,,2024-06-20T08:00:00,,,,,,FR,,,,,,72961,,,
MO00894,,,,,,,,2024-04-27T08:00:00,,,,,,UK,,,,,,11753,,,
MO00895,,,,,,,,2024-02-28T08:00:00,,,,,,PT,,,,,,80758,,,
MO00896,,,,,,,,2024-06-04T08:00:00,,,,,,UK,,,,,,13894,,,
MO00897,,,,,,,,2023-09-28T08:00:00,,,,,,PT,,,,,,99908,,,
MO00898,,,,,,,,2023-06-16T08:00:00,,,,,,FR,,,,,,91900,,,
MO00899,,,,,,,,2023-03-31T08:00:00,,,,,,DE,,,,,,92214,,,
MO00900,,,,,,,,2023-05-17T08:00:00,,,,,,PT,,,,,,97360,,,
MO00901,,,,,,,,2024-02-04T08:00:00,,,,,,DE,,,,,,99395,,,
MO00902,,,,,,,,2023-07-12T08:00:00,,,,,,IT,,,,,,35069,,,
MO00903,,,,,,,,2023-08-07T08:00:00,,,,,,FR,,,,,,24068,,,
MO00904,,,,,,,,2023-06-18T08:00:00,,,,,,FR,,,,,,97100,,,
MO00905,,,,,,,,2023-05-03T08:00:00,,,,,,IT,,,,,,9845,,,
MO00906,,,,,,,,2023-11-20T08:00:00,,,,,,IT,,,,,,52042,,,
MO00907,,,,,,,,2024-10-30T08:00:00,,,,,,FR,,,,,,56553,,,
MO00908,,,,,,,,2024-07-27T08:00:00,,,,,,UK,,,,,,97970,,,
MO00909,,,,,,,,2023-07-21T08:00:00,,,,,,PT,,,,,,32008,,,
MO00910,,,,,,,,2024-09-10T08:00:00,,,,,,ES,,,,,,85478,,,
MO00911,,,,,,,,2023-06-19T08:00:00,,,,,,UK,,,,,,15487,,,
MO00912,,,,,,,,2023-09-01T08:00:00,,,,,,DE,,,,,,24542,,,
MO00913,,,,,,,,2023-08-11T08:00:00,,,,,,DE,,,,,,77395,,,
MO00914,,,,,,,,2024-11-24T08:00:00,,,,,,UK,,,,,,86385,,,
MO00915,,,,,,,,2024-04-03T08:00:00,,,,,,ES,,,,,,99252,,,
MO00916,,,,,,,,2024-07-13T08:00:00,,,,,,ES,,,,,,97230,,,
MO00917,,,,,,,,2024-03-21T08:00:00,,,,,,DE,,,,,,48491,,,
MO00918,,,,,,,,2024-06-09T08:00:00,,,,,,UK,,,,,,97178,,,
MO00919,,,,,,,,2024-07-07T08:00:00,,,,,,FR,,,,,,62466,,,
MO00920,,,,,,,,2023-08-20T08:00:00,,,,,,DE,,,,,,67858,,,
MO00921,,,,,,,,2023-09-03T08:00:00,,,,,,ES,,,,,,22537,,,
MO00922,,,,,,,,2023-11-24T08:00:00,,,,,,UK,,,,,,82571,,,
MO00923,,,,,,,,2024-06-05T08:00:00,,,,,,PT,,,,,,43176,,,
MO00924,,,,,,,,2023-04-22T08:00:00,,,,,,UK,,,,,,62920,,,
MO00925,,,,,,,,2024-05-27T08:00:00,,,,,,DE,,,,,,56637,,,
MO00926,,,,,,,,2024-11-21T08:00:00,,,,,,FR,,,,,,31988,,,
MO00927,,,,,,,,2023-03-21T08:00:00,,,,,,PT,,,,,,99946,,,
MO00928,,,,,,,,2023-06-05T08:00:00,,,,,,PT,,,,,,25173,,,
MO00929,,,,,,,,2023-03-12T08:00:00,,,,,,FR,,,,,,62993,,,
MO00930,,,,,,,,2023-09-05T08:00:00,,,,,,ES,,,,,,73424,,,
MO00931,,,,,,,,2023-10-26T08:00:00,,,,,,FR,,,,,,68676,,,
MO00932,,,,,,,,2023-05-30T08:00:00,,,,,,ES,,,,,,30380,,,
MO00933,,,,,,,,2023-11-22T08:00:00,,,,,,IT,,,,,,82373,,,
MO00934,,,,,,,,2023-11-01T08:00:00,,,,,,UK,,,,,,67630,,,
MO00935,,,,,,,,2023-04-28T08:00:00,,,,,,FR,,,,,,39120,,,
MO00936,,,,,,,,2023-05-23T08:00:00,,,,,,PT,,,,,,74567,,,
MO00937,,,,,,,,2024-05-02T08:00:00,,,,,,DE,,,,,,87914,,,
MO00938,,,,,,,,2024-12-22T08:00:00,,,,,,UK,,,,,,61204,,,
MO00939,,,,,,,,2024-02-17T08:00:00,,,,,,DE,,,,,,15882,,,
MO00940,,,,,,,,2023-05-10T08:00:00,,,,,,ES,,,,,,23644,,,
MO00941,,,,,,,,2023-10-24T08:00:00,,,,,,PT,,,,,,57592,,,
MO00942,,,,,,,,2024-08-26T08:00:00,,,,,,DE,,,,,,84715,,,
MO00943,,,,,,,,2024-09-10T08:00:00,,,,,,FR,,,,,,16267,,,
MO00944,,,,,,,,2024-02-08T08:00:00,,,,,,DE,,,,,,20337,,,
MO00945,,,,,,,,2024-03-24T08:00:00,,,,,,ES,,,,,,67299,,,
MO00946,,,,,,,,2024-03-24T08:00:00,,,,,,FR,,,,,,72061,,,
MO00947,,,,,,,,2024-11-30T08:00:00,,,,,,ES,,,,,,77328,,,
MO00948,,,,,,,,2024-08-14T08:00:00,,,,,,PT,,,,,,8552,,,
MO00949,,,,,,,,2023-02-08T08:00:00,,,,,,DE,,,,,,44466,,,
MO00950,,,,,,,,2023-04-04T08:00:00,,,,,,UK,,,,,,34229,,,
MO00951,,,,,,,,2024-02-02T08:00:00,,,,,,FR,,,,,,23805,,,
MO00952,,,,,,,,2023-12-27T08:00:00,,,,,,FR,,,,,,53504,,,
MO00953,,,,,,,,2024-10-10T08:00:00,,,,,,DE,,,,,,82328,,,
MO00954,,,,,,,,2023-08-19T08:00:00,,,,,,UK,,,,,,52270,,,
MO00955,,,,,,,,2023-08-04T08:00:00,,,,,,PT,,,,,,63863,,,
MO00956,,,,,,,,2023-12-29T08:00:00,,,,,,ES,,,,,,97587,,,
MO00957,,,,,,,,2023-02-03T08:00:00,,,,,,IT,,,,,,7075,,,
MO00958,,,,,,,,2023-11-27T08:00:00,,,,,,UK,,,,,,59741,,,
